,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
5457,43978.0,1,7.0,1899050.0,3.0,2,8,21839.17,10.2,6.0,0.0,550430.0,802692.0,0.0,0.0
5458,222332.0,1,7.0,1181002.0,7.0,0,7,28836.11,14.7,9.0,0.0,113658.0,180026.0,0.0,0.0
5459,106634.0,1,7.0,1174162.0,1.0,2,11,1822.48,16.5,10.0,0.0,64828.0,202312.0,0.0,0.0
5460,167970.0,1,6.5,742729.0,10.0,2,7,12923.61,28.4,6.0,0.0,19247.0,22396.0,0.0,0.0
5461,246202.0,1,7.5,657248.0,3.0,2,3,2179.87,7.2,8.0,0.0,86906.0,831688.0,0.0,0.0
5462,224356.0,0,7.0,1705098.0,3.0,0,5,10330.11,11.7,19.0,1.0,127091.0,487278.0,0.0,0.0
5463,149512.0,1,7.0,635968.0,6.0,0,11,2909.66,15.6,5.0,0.0,43890.0,113916.0,0.0,0.0
5464,49808.0,1,7.5,3048379.0,10.0,2,7,23853.55,14.1,6.0,0.0,223307.0,311894.0,0.0,0.0
5465,224884.0,1,7.5,1174162.0,10.0,0,3,5575.93,17.0,11.0,0.0,508288.0,1460404.0,0.0,0.0
5466,202906.0,1,7.0,723216.0,10.0,0,5,12354.94,20.0,5.0,1.0,26486.0,286572.0,1.0,0.0
5467,516802.0,1,7.5,1301804.0,1.0,2,3,16923.49,16.9,17.0,0.0,274569.0,1085062.0,0.0,0.0
5468,187594.0,1,7.0,805258.0,1.0,2,3,12414.41,20.1,14.0,0.0,210691.0,332816.0,0.0,0.0
5469,216656.0,1,7.5,673607.0,10.0,2,3,13359.85,11.0,10.0,0.0,193762.0,353298.0,0.0,0.0
5470,174724.0,1,7.5,990223.0,1.0,2,3,8416.81,8.2,9.0,0.0,163020.0,482768.0,0.0,0.0
5471,331782.0,0,6.5,1146156.0,10.0,2,3,9112.02,13.5,8.0,0.0,88426.0,130438.0,0.0,0.0
5472,78562.0,1,7.0,1066318.0,3.0,2,3,7366.49,12.7,9.0,2.0,13072.0,260876.0,0.0,1.0
5473,593032.0,0,7.0,1174162.0,1.0,2,3,22022.9,13.2,13.0,0.0,465006.0,1023616.0,0.0,0.0
5474,343156.0,1,7.0,3632743.0,1.0,0,6,47831.17,19.4,14.0,0.0,155819.0,551782.0,0.0,0.0
5475,136048.0,1,7.0,1033923.0,10.0,0,3,22143.17,26.4,16.0,0.0,531278.0,637494.0,0.0,0.0
5476,108834.0,1,7.0,1174162.0,5.0,2,0,12161.33,12.0,8.0,0.0,290719.0,797698.0,0.0,0.0
5477,769010.0,0,6.5,1840606.0,5.0,1,7,12592.82,21.4,8.0,1.0,45657.0,677732.0,1.0,0.0
5478,256344.0,1,7.0,666539.0,1.0,0,3,18829.38,13.8,14.0,0.0,196517.0,465322.0,0.0,0.0
5479,265056.0,1,6.5,872917.0,1.0,2,3,9158.38,11.7,6.0,0.0,142804.0,202884.0,0.0,0.0
5480,335588.0,1,7.0,2125321.0,4.0,2,3,40381.08,7.5,17.0,0.0,194579.0,494098.0,0.0,0.0
5481,307758.0,1,7.0,987202.0,7.0,2,3,13327.36,16.5,8.0,0.0,416138.0,505626.0,0.0,0.0
5482,616484.0,0,6.5,1158468.0,1.0,2,3,29927.09,21.8,12.0,0.0,755934.0,1292918.0,0.0,0.0
5483,770462.0,0,6.5,13866314.0,10.0,0,5,137507.56,28.3,11.0,0.0,1765043.0,2335696.0,0.0,0.0
5484,65384.0,1,7.0,1174162.0,3.0,2,11,18390.1,15.0,10.0,1.0,140676.0,340032.0,1.0,0.0
5485,155716.0,1,7.5,1174162.0,7.0,0,5,8884.97,11.4,7.0,0.0,53846.0,769758.0,0.0,0.0
5486,261184.0,0,7.0,1184194.0,10.0,2,3,12631.39,12.3,8.0,0.0,96292.0,206866.0,0.0,0.0
5487,537702.0,1,7.5,1174162.0,6.0,0,3,12302.12,17.0,13.0,0.0,299934.0,571208.0,0.0,0.0
5488,336358.0,0,7.0,867711.0,10.0,0,3,13087.77,18.8,17.0,0.0,185288.0,791692.0,0.0,0.0
5489,543730.0,0,6.0,1991048.0,4.0,2,11,11033.68,36.8,5.0,0.0,25460.0,65208.0,0.0,0.0
5490,156090.0,1,6.5,374452.0,1.0,2,3,2714.72,16.5,6.0,1.0,99484.0,268532.0,1.0,0.0
5491,140272.0,1,7.0,1911894.0,7.0,2,0,18481.68,20.2,24.0,0.0,214795.0,278520.0,0.0,0.0
5492,122122.0,1,7.5,1246495.0,10.0,0,3,16827.54,16.8,7.0,0.0,101517.0,429022.0,0.0,0.0
5493,328416.0,1,7.0,1174162.0,5.0,1,3,19057.76,15.8,14.0,0.0,218538.0,662398.0,0.0,0.0
5494,181236.0,1,7.5,1174162.0,9.0,2,3,10774.71,20.0,5.0,0.0,90706.0,155364.0,0.0,0.0
5495,179212.0,1,7.5,1625203.0,4.0,0,3,38327.75,19.0,24.0,0.0,241908.0,2693262.0,0.0,0.0
5496,175824.0,1,7.0,474525.0,1.0,2,3,4033.51,7.8,8.0,0.0,148162.0,601964.0,0.0,0.0
5497,289014.0,1,6.5,1174162.0,3.0,2,3,11168.58,26.8,21.0,0.0,102182.0,217888.0,0.0,0.0
5498,356400.0,1,7.0,1635197.0,5.0,2,3,12768.19,21.0,7.0,1.0,169917.0,439186.0,1.0,0.0
5499,178024.0,1,7.0,1003200.0,3.0,2,3,4631.44,11.7,8.0,0.0,29716.0,53438.0,0.0,0.0
5500,768614.0,0,7.0,1650017.0,8.0,2,3,26537.87,14.6,7.0,0.0,658179.0,1064382.0,0.0,0.0
5501,86240.0,1,7.0,1489752.0,3.0,2,11,37119.54,12.5,9.0,0.0,554553.0,698720.0,0.0,0.0
5502,394900.0,1,7.0,777575.0,5.0,0,3,14125.93,28.8,7.0,1.0,164654.0,305030.0,1.0,0.0
5503,259380.0,1,7.0,840047.0,3.0,1,3,12250.63,21.8,12.0,0.0,232427.0,395780.0,0.0,0.0
5504,365288.0,0,7.0,1484584.0,8.0,2,3,20041.96,13.0,14.0,0.0,586986.0,1134672.0,0.0,0.0
5505,350394.0,1,7.5,1174162.0,10.0,1,3,17309.0,15.5,6.0,0.0,322259.0,560274.0,0.0,0.0
5506,360272.0,1,7.5,2430822.0,10.0,0,3,41121.13,22.1,10.0,0.0,233890.0,775962.0,0.0,0.0
5507,234234.0,0,7.0,1059630.0,1.0,0,3,13333.63,13.8,21.0,2.0,159068.0,372834.0,0.0,0.0
5508,183348.0,1,6.5,1174162.0,10.0,2,3,18926.09,19.0,9.0,0.0,210691.0,299706.0,0.0,0.0
5509,55484.0,1,7.0,1174162.0,10.0,0,11,66848.27,14.1,18.0,0.0,823422.0,1348556.0,0.0,0.0
5510,445676.0,1,7.0,962255.0,4.0,0,3,17240.41,21.5,13.0,0.0,64657.0,91322.0,0.0,0.0
5511,532444.0,0,7.0,1172965.0,4.0,0,3,28444.52,15.8,9.0,0.0,215631.0,619542.0,0.0,0.0
5512,484682.0,1,7.0,1075001.0,10.0,2,3,27502.12,16.5,23.0,0.0,539486.0,961026.0,0.0,0.0
5513,430628.0,1,6.5,1129854.0,3.0,0,13,16759.52,38.5,10.0,1.0,176662.0,283294.0,1.0,0.0
5514,399630.0,0,6.5,624929.0,4.0,2,3,8009.45,14.8,7.0,0.0,5928.0,52800.0,0.0,0.0
5515,239426.0,1,7.5,1579090.0,10.0,0,3,10382.55,24.8,3.0,1.0,217873.0,389906.0,1.0,0.0
5516,516978.0,0,7.0,1261809.0,1.0,0,3,15457.07,11.0,15.0,0.0,179208.0,256190.0,0.0,0.0
5517,343376.0,0,7.0,982338.0,8.0,0,3,26686.45,18.8,10.0,1.0,182362.0,238326.0,1.0,0.0
5518,123046.0,1,7.5,1174162.0,7.0,2,3,15848.09,12.3,6.0,1.0,37392.0,81972.0,1.0,0.0
5519,234872.0,0,6.5,1825672.0,10.0,0,7,26167.94,14.8,16.0,1.0,398677.0,510070.0,1.0,0.0
5520,348436.0,1,7.0,1174162.0,10.0,0,3,18290.54,14.8,14.0,0.0,161291.0,359150.0,0.0,0.0
5521,181170.0,1,7.5,2328450.0,7.0,0,3,19597.74,18.7,11.0,0.0,138947.0,364804.0,0.0,0.0
5522,646536.0,1,7.0,1582054.0,10.0,0,5,6908.4,25.5,11.0,0.0,2090.0,241384.0,0.0,0.0
5523,87384.0,1,6.5,1174162.0,10.0,0,11,17813.64,33.7,16.0,1.0,203205.0,364782.0,1.0,0.0
5524,215534.0,1,7.5,2010352.0,10.0,0,3,25464.37,15.0,11.0,1.0,178676.0,394086.0,1.0,0.0
5525,775940.0,0,7.0,1627445.0,10.0,0,3,26581.38,34.8,15.0,0.0,760741.0,1267420.0,0.0,0.0
5526,178684.0,1,7.0,1174162.0,10.0,2,3,26232.73,18.4,11.0,3.0,138985.0,332464.0,3.0,0.0
5527,395934.0,1,6.0,717839.0,10.0,0,3,16510.24,13.5,12.0,0.0,222984.0,480788.0,0.0,0.0
5528,350702.0,1,7.5,1135782.0,10.0,0,3,15995.53,24.1,20.0,0.0,207043.0,398882.0,0.0,0.0
5529,135674.0,1,7.0,1174162.0,7.0,0,3,16064.5,9.6,7.0,0.0,166193.0,284680.0,0.0,0.0
5530,271810.0,1,6.5,691695.0,10.0,2,3,15217.1,14.8,7.0,0.0,115919.0,164296.0,0.0,0.0
5531,32208.0,1,7.0,1854590.0,4.0,0,11,7773.85,17.0,12.0,1.0,122341.0,285604.0,1.0,0.0
5532,355520.0,1,7.0,1420060.0,10.0,2,3,31122.95,19.4,9.0,0.0,760114.0,975766.0,0.0,0.0
5533,777480.0,1,7.0,1174162.0,10.0,0,3,12278.94,29.0,7.0,0.0,555218.0,859452.0,0.0,0.0
5534,269280.0,0,7.0,927143.0,9.0,2,3,9271.43,17.5,9.0,0.0,164464.0,246972.0,0.0,0.0
5535,165726.0,1,7.0,341240.0,2.0,2,3,4919.67,4.2,6.0,0.0,126597.0,388850.0,0.0,0.0
5536,22044.0,1,7.0,666007.0,10.0,0,3,13930.42,22.0,5.0,0.0,469376.0,958518.0,0.0,0.0
5537,522412.0,1,7.5,1936252.0,10.0,0,3,18555.78,19.4,13.0,0.0,604637.0,1090518.0,0.0,0.0
5538,404206.0,1,7.0,1174162.0,6.0,0,3,42354.99,19.4,15.0,0.0,428184.0,707256.0,0.0,0.0
5539,219252.0,1,7.0,1230801.0,10.0,1,3,20000.54,27.2,6.0,0.0,231325.0,295966.0,0.0,0.0
5540,449746.0,1,6.5,985226.0,10.0,2,3,26108.66,27.5,10.0,0.0,151449.0,217294.0,0.0,0.0
5541,216524.0,1,7.5,747992.0,7.0,2,3,15084.48,13.0,10.0,0.0,242288.0,774994.0,0.0,0.0
5542,342298.0,1,7.0,1174162.0,1.0,2,7,19963.49,13.4,7.0,0.0,127224.0,344212.0,0.0,0.0
5543,54450.0,1,7.5,1410465.0,4.0,0,6,24213.03,22.5,8.0,0.0,4978.0,6534.0,0.0,0.0
5544,83006.0,1,7.0,393566.0,8.0,2,3,4001.4,10.2,22.0,0.0,115368.0,172370.0,0.0,0.0
5545,150480.0,1,7.5,1949514.0,2.0,2,3,21607.18,17.0,6.0,0.0,75183.0,236544.0,0.0,0.0
5546,387772.0,1,7.0,1174162.0,5.0,0,3,27814.1,15.0,12.0,1.0,370804.0,1044670.0,1.0,0.0
5547,429968.0,0,6.5,1039737.0,8.0,2,3,21487.86,30.0,10.0,0.0,266760.0,331078.0,0.0,0.0
5548,326480.0,1,7.0,905388.0,1.0,2,3,23540.05,23.2,13.0,0.0,545889.0,939180.0,0.0,0.0
5549,179828.0,1,7.5,776568.0,5.0,0,2,12101.48,26.5,8.0,0.0,749493.0,1281874.0,0.0,0.0
5550,516494.0,1,7.0,1486864.0,1.0,0,3,22798.67,38.5,8.0,0.0,483607.0,690470.0,0.0,0.0
5551,152922.0,1,7.5,830148.0,4.0,2,3,11068.64,17.6,10.0,0.0,14193.0,864644.0,0.0,0.0
5552,755766.0,1,7.0,1864850.0,1.0,2,3,12991.82,10.0,9.0,0.0,494399.0,610940.0,0.0,0.0
5553,263978.0,1,7.5,1367867.0,10.0,0,5,12424.67,14.4,5.0,0.0,95323.0,484154.0,0.0,0.0
5554,403722.0,0,7.0,1162230.0,2.0,1,3,26246.98,16.1,11.0,0.0,351994.0,653180.0,0.0,0.0
5555,483714.0,1,7.5,1031377.0,1.0,0,3,12737.6,29.9,12.0,0.0,258362.0,1060818.0,0.0,0.0
5556,223850.0,1,6.5,706040.0,5.0,2,3,6883.89,14.6,6.0,0.0,198037.0,270732.0,0.0,0.0
5557,151712.0,1,7.0,748752.0,10.0,0,3,1403.91,10.9,8.0,0.0,84455.0,320628.0,0.0,0.0
5558,310904.0,1,7.5,2876790.0,10.0,0,3,28048.75,30.4,14.0,0.0,519859.0,1644632.0,0.0,0.0
5559,130240.0,1,7.0,1174162.0,10.0,0,3,19972.04,13.4,14.0,0.0,217797.0,810920.0,0.0,0.0
5560,751982.0,1,7.5,2350509.0,10.0,2,3,46618.4,16.9,11.0,0.0,613225.0,885346.0,0.0,0.0
5561,417802.0,0,6.5,1481259.0,1.0,2,3,14565.78,24.6,5.0,0.0,40071.0,365332.0,0.0,0.0
5562,584122.0,1,6.5,1174162.0,8.0,0,3,22875.81,20.5,18.0,0.0,473423.0,963402.0,0.0,0.0
5563,480986.0,1,6.5,1039642.0,4.0,2,3,32488.67,20.6,31.0,1.0,369911.0,839828.0,0.0,1.0
5564,273592.0,1,7.0,1070137.0,5.0,0,3,17478.86,32.8,8.0,1.0,238640.0,389158.0,1.0,0.0
5565,172458.0,1,7.0,1303267.0,3.0,2,3,20092.12,24.6,21.0,0.0,146376.0,237050.0,0.0,0.0
5566,179476.0,1,7.5,1174162.0,10.0,0,8,6994.47,12.0,5.0,0.0,204687.0,434874.0,0.0,0.0
5567,358578.0,1,7.0,1509721.0,9.0,0,3,3157.8,13.7,3.0,0.0,58862.0,91850.0,0.0,0.0
5568,388476.0,1,7.5,1174162.0,4.0,2,3,5498.41,13.5,7.0,0.0,229957.0,511038.0,0.0,0.0
5569,548240.0,0,6.5,2066193.0,7.0,2,3,32714.58,10.8,13.0,0.0,309662.0,859848.0,0.0,0.0
5570,617848.0,1,7.5,1333990.0,8.0,0,3,14229.29,18.2,12.0,0.0,315666.0,685740.0,0.0,0.0
5571,265100.0,1,7.0,1144788.0,2.0,0,3,15263.84,28.6,11.0,3.0,227829.0,463628.0,1.0,2.0
5572,357852.0,1,7.0,1158924.0,8.0,0,7,20764.15,41.0,11.0,0.0,697186.0,1224982.0,0.0,0.0
5573,329120.0,1,7.5,1364314.0,2.0,0,3,14097.81,16.5,20.0,0.0,204611.0,467280.0,0.0,0.0
5574,627330.0,1,7.5,2494966.0,10.0,0,3,66116.39,22.5,23.0,0.0,1062594.0,2064392.0,0.0,0.0
5575,386650.0,0,7.0,1810890.0,10.0,0,3,38028.69,17.6,19.0,0.0,916864.0,1391368.0,0.0,0.0
5576,179806.0,0,7.0,1067572.0,3.0,0,3,11173.9,10.5,7.0,0.0,83068.0,341110.0,0.0,0.0
5577,133870.0,1,7.0,770716.0,5.0,0,3,8542.02,24.0,7.0,0.0,104633.0,431112.0,0.0,0.0
5578,447480.0,0,7.0,995144.0,10.0,2,3,15590.45,18.0,7.0,0.0,274113.0,351098.0,0.0,0.0
5579,533588.0,1,7.0,1174162.0,2.0,0,3,20137.53,26.6,10.0,0.0,2454173.0,3583426.0,0.0,0.0
5580,284680.0,0,6.5,1174162.0,9.0,2,3,14622.21,16.1,12.0,0.0,153330.0,291038.0,0.0,0.0
5581,693770.0,0,7.0,1474932.0,8.0,2,3,9869.74,26.9,9.0,0.0,432934.0,882552.0,0.0,0.0
5582,409552.0,0,7.0,791198.0,3.0,2,3,15691.91,12.0,14.0,0.0,255835.0,467984.0,0.0,0.0
5583,175912.0,1,7.0,1376816.0,1.0,2,3,20996.52,19.4,21.0,1.0,120023.0,593890.0,1.0,0.0
5584,184316.0,1,7.0,928587.0,4.0,2,3,18107.38,18.6,11.0,0.0,117363.0,193028.0,0.0,0.0
5585,196240.0,1,7.0,1318163.0,6.0,2,3,13071.81,27.0,7.0,0.0,568822.0,772156.0,0.0,0.0
5586,224686.0,1,6.5,867787.0,3.0,1,3,25020.91,24.2,9.0,0.0,190969.0,337084.0,0.0,0.0
5587,54384.0,1,6.5,1174162.0,10.0,0,3,6537.9,23.4,14.0,0.0,271548.0,1882804.0,0.0,0.0
5588,279950.0,1,7.5,1726929.0,1.0,2,3,31228.59,19.8,12.0,0.0,201685.0,1283150.0,0.0,0.0
5589,343398.0,1,7.0,746092.0,10.0,2,3,17284.49,18.4,15.0,0.0,223592.0,488466.0,0.0,0.0
5590,311190.0,1,6.5,1174162.0,7.0,2,3,10093.94,28.1,6.0,0.0,88768.0,1141998.0,0.0,0.0
5591,104434.0,1,7.0,432155.0,5.0,1,2,11487.97,9.9,13.0,0.0,38133.0,334576.0,0.0,0.0
5592,220440.0,1,7.0,900334.0,10.0,0,3,27910.05,26.0,12.0,1.0,243846.0,692010.0,1.0,0.0
5593,223696.0,1,7.0,1275071.0,10.0,2,3,7671.63,19.4,4.0,1.0,128535.0,154374.0,1.0,0.0
5594,545820.0,0,6.5,3224300.0,7.0,0,6,62874.04,25.5,10.0,0.0,2094408.0,2849704.0,0.0,0.0
5595,56056.0,1,7.5,650712.0,10.0,1,6,1838.25,23.6,15.0,0.0,65360.0,970288.0,0.0,0.0
5596,223300.0,1,7.5,2159920.0,5.0,2,3,11375.68,11.4,7.0,0.0,166592.0,686422.0,0.0,0.0
5597,44660.0,1,7.5,1174162.0,7.0,0,14,3780.62,14.8,10.0,1.0,128535.0,486398.0,1.0,0.0
5598,247984.0,1,7.0,1193466.0,10.0,2,3,18996.01,30.0,10.0,0.0,605796.0,798006.0,0.0,0.0
5599,524920.0,1,7.0,906661.0,6.0,0,3,10230.17,14.0,10.0,0.0,577334.0,1347764.0,0.0,0.0
5600,156464.0,1,7.0,1013479.0,6.0,1,3,4560.76,21.6,8.0,1.0,110941.0,160578.0,1.0,0.0
5601,324170.0,1,7.5,1082487.0,2.0,2,1,7144.38,13.9,10.0,0.0,127186.0,846428.0,0.0,0.0
5602,111870.0,1,7.5,927504.0,10.0,1,3,13294.3,13.5,10.0,0.0,116375.0,248182.0,0.0,0.0
5603,605396.0,1,7.5,2240784.0,5.0,0,3,35292.31,29.0,17.0,0.0,665190.0,1980022.0,0.0,0.0
5604,336864.0,1,7.5,678832.0,1.0,2,3,10029.91,16.1,6.0,0.0,224010.0,423148.0,0.0,0.0
5605,38676.0,1,7.0,841320.0,6.0,2,6,8055.62,11.2,2.0,0.0,0.0,0.0,0.0,0.0
5606,269324.0,1,7.5,1102969.0,8.0,0,2,13566.57,18.5,6.0,0.0,57190.0,394130.0,0.0,0.0
5607,171688.0,1,7.5,1174162.0,4.0,2,3,4096.21,12.8,5.0,0.0,158498.0,216678.0,0.0,0.0
5608,223740.0,1,7.5,528162.0,6.0,1,3,14128.21,16.9,10.0,1.0,165224.0,257136.0,1.0,0.0
5609,333674.0,1,7.5,955795.0,10.0,0,3,6037.44,21.5,11.0,0.0,288192.0,701030.0,0.0,0.0
5610,475002.0,1,7.0,932330.0,10.0,0,3,21443.59,30.5,11.0,0.0,301511.0,438064.0,0.0,0.0
5611,646866.0,1,7.5,3165723.0,2.0,2,3,43001.18,18.6,16.0,0.0,802598.0,3226850.0,0.0,0.0
5612,333212.0,1,7.0,1062176.0,10.0,0,3,10798.84,12.6,11.0,0.0,332291.0,615626.0,0.0,0.0
5613,108966.0,1,7.5,828058.0,10.0,2,11,9522.61,27.8,9.0,0.0,193116.0,402864.0,0.0,0.0
5614,441540.0,0,7.0,849547.0,5.0,2,3,13309.5,18.5,8.0,0.0,442871.0,596970.0,0.0,0.0
5615,242242.0,1,7.5,855855.0,6.0,2,3,4849.94,13.0,5.0,0.0,144191.0,224686.0,0.0,0.0
5616,285230.0,1,7.0,985340.0,1.0,2,3,17982.36,17.4,16.0,0.0,244834.0,798578.0,0.0,0.0
5617,261668.0,1,6.5,1174162.0,1.0,2,3,18606.89,10.7,6.0,0.0,417012.0,562782.0,0.0,0.0
5618,194084.0,1,7.0,720062.0,4.0,2,3,10020.79,15.9,13.0,0.0,271738.0,386056.0,0.0,0.0
5619,769230.0,1,7.0,2562435.0,3.0,0,3,39290.67,21.1,15.0,0.0,227905.0,579986.0,0.0,0.0
5620,135806.0,1,7.0,610318.0,7.0,2,3,9815.97,32.8,6.0,1.0,111625.0,222838.0,1.0,0.0
5621,128942.0,1,7.0,842517.0,1.0,2,3,10320.8,15.0,6.0,0.0,120156.0,148324.0,0.0,0.0
5622,625790.0,1,7.0,1174162.0,5.0,0,3,7960.05,16.6,8.0,0.0,202939.0,604076.0,0.0,0.0
5623,443652.0,0,6.5,1724193.0,9.0,2,3,22414.49,16.8,10.0,0.0,437931.0,889614.0,0.0,0.0
5624,388784.0,0,7.0,932710.0,2.0,0,3,11899.89,17.1,16.0,0.0,297350.0,468424.0,0.0,0.0
5625,69630.0,1,7.0,757568.0,6.0,1,3,14520.18,15.7,8.0,0.0,171551.0,221452.0,0.0,0.0
5626,392480.0,1,7.0,1788945.0,9.0,2,0,25939.56,19.9,12.0,0.0,672486.0,1500334.0,0.0,0.0
5627,257686.0,1,7.5,1316757.0,10.0,0,3,26335.14,19.0,9.0,0.0,195377.0,324104.0,0.0,0.0
5628,156310.0,1,7.0,1174162.0,10.0,0,3,20628.3,26.2,15.0,0.0,202901.0,276408.0,0.0,0.0
5629,357280.0,1,7.5,711626.0,5.0,2,3,5034.81,25.4,20.0,0.0,216353.0,713724.0,0.0,0.0
5630,196020.0,1,7.0,1185030.0,10.0,2,3,31502.0,25.4,22.0,0.0,500517.0,688292.0,0.0,0.0
5631,173272.0,1,7.0,1402922.0,10.0,2,3,7832.94,27.3,12.0,1.0,154641.0,459096.0,1.0,0.0
5632,222904.0,1,7.0,1851930.0,6.0,0,3,20216.76,22.3,6.0,0.0,102847.0,156046.0,0.0,0.0
5633,655512.0,1,7.5,2934417.0,1.0,2,3,3716.97,11.7,8.0,0.0,0.0,0.0,0.0,0.0
5634,135608.0,1,7.5,557688.0,2.0,2,3,8504.78,18.5,9.0,0.0,250021.0,456654.0,0.0,0.0
5635,217712.0,0,7.0,1174162.0,10.0,0,5,944.87,19.2,2.0,0.0,29925.0,722084.0,0.0,0.0
5636,660132.0,0,7.0,1520304.0,9.0,0,3,30532.81,12.6,11.0,0.0,430559.0,761112.0,0.0,0.0
5637,78430.0,1,7.5,779532.0,10.0,2,3,10134.03,41.7,8.0,1.0,47804.0,237600.0,1.0,0.0
5638,223586.0,0,7.0,812934.0,10.0,0,3,17003.86,18.9,9.0,1.0,101460.0,304326.0,1.0,0.0
5639,253704.0,0,7.0,1174162.0,2.0,2,3,14175.52,15.9,11.0,0.0,220666.0,392502.0,0.0,0.0
5640,366036.0,1,7.0,1174162.0,2.0,2,3,13868.86,8.8,9.0,0.0,282872.0,785466.0,0.0,0.0
5641,176396.0,1,7.0,1174162.0,1.0,0,2,11939.22,14.3,12.0,0.0,173394.0,218240.0,0.0,0.0
5642,310376.0,0,6.5,1174162.0,7.0,2,3,18715.57,18.3,12.0,0.0,377815.0,874940.0,0.0,0.0
5643,611138.0,1,7.0,1696491.0,10.0,0,3,17813.07,18.5,14.0,0.0,545186.0,986348.0,0.0,0.0
5644,112640.0,1,7.0,622592.0,1.0,2,3,2858.74,7.9,6.0,0.0,105583.0,144188.0,0.0,0.0
5645,220462.0,1,7.0,1142394.0,5.0,2,3,8644.05,13.5,7.0,0.0,241471.0,333652.0,0.0,0.0
5646,764082.0,0,6.5,1508296.0,10.0,0,3,28557.19,15.6,15.0,0.0,252928.0,482460.0,0.0,0.0
5647,220506.0,1,7.5,799843.0,10.0,0,3,13130.71,8.5,7.0,0.0,85595.0,396462.0,0.0,0.0
5648,153978.0,1,7.5,539106.0,1.0,0,3,9928.64,6.4,11.0,0.0,137028.0,408936.0,0.0,0.0
5649,547580.0,1,7.0,2269968.0,2.0,0,3,56938.44,25.9,14.0,0.0,677236.0,1051182.0,0.0,0.0
5650,353408.0,1,7.0,1174162.0,1.0,0,3,29291.16,18.6,7.0,0.0,607373.0,777106.0,0.0,0.0
5651,213048.0,1,7.0,743432.0,3.0,2,13,6003.24,10.7,10.0,0.0,68590.0,170038.0,0.0,0.0
5652,199628.0,1,7.0,718751.0,4.0,1,5,14794.16,8.6,6.0,0.0,190608.0,272140.0,0.0,0.0
5653,642664.0,1,7.0,1110037.0,1.0,2,3,25993.52,15.5,7.0,0.0,722646.0,910492.0,0.0,0.0
5654,476102.0,0,7.0,1174162.0,3.0,0,3,9307.72,33.5,17.0,0.0,365332.0,1073666.0,0.0,0.0
5655,241516.0,0,6.5,606784.0,4.0,2,3,12995.24,10.5,7.0,0.0,239343.0,538120.0,0.0,0.0
5656,150480.0,1,7.0,1174162.0,3.0,2,3,12490.79,9.5,20.0,0.0,106913.0,167728.0,0.0,0.0
5657,197032.0,1,7.0,966815.0,7.0,0,3,22156.09,16.5,19.0,0.0,210463.0,476872.0,0.0,0.0
5658,262240.0,1,7.5,1174162.0,8.0,1,3,21071.38,12.8,10.0,1.0,224048.0,553146.0,0.0,0.0
5659,215710.0,0,7.0,1956107.0,10.0,0,5,24940.16,25.0,13.0,0.0,718865.0,1821358.0,0.0,0.0
5660,194568.0,1,7.0,869193.0,1.0,2,3,13689.88,7.0,9.0,0.0,131328.0,337920.0,0.0,0.0
5661,536976.0,0,7.0,1112982.0,10.0,1,3,26618.81,29.8,25.0,0.0,473081.0,995940.0,0.0,0.0
5662,344300.0,1,7.0,1115034.0,3.0,2,3,16632.6,20.9,6.0,0.0,242136.0,490996.0,0.0,0.0
5663,194062.0,1,7.0,651776.0,10.0,2,3,7060.78,13.2,4.0,0.0,138206.0,183326.0,0.0,0.0
5664,98912.0,1,7.0,854240.0,10.0,2,3,4570.07,16.2,5.0,0.0,513.0,148368.0,0.0,0.0
5665,234938.0,1,7.0,592002.0,9.0,2,3,9669.29,13.2,13.0,0.0,191786.0,418198.0,0.0,0.0
5666,353232.0,1,7.0,823707.0,10.0,0,3,13659.67,9.8,9.0,0.0,117496.0,242968.0,0.0,0.0
5667,331430.0,0,6.5,2254540.0,1.0,1,2,33254.37,25.2,13.0,2.0,109307.0,320386.0,0.0,2.0
5668,54538.0,1,7.0,1174162.0,10.0,0,5,1035.69,27.5,8.0,0.0,34751.0,1387276.0,0.0,0.0
5669,215974.0,1,7.0,1816647.0,9.0,2,3,33456.72,27.8,17.0,0.0,236835.0,310574.0,0.0,0.0
5670,83688.0,1,7.0,1008843.0,1.0,0,5,18075.27,13.1,7.0,1.0,7524.0,242110.0,1.0,0.0
5671,267124.0,1,7.0,1174162.0,4.0,2,3,12611.06,15.0,7.0,1.0,153805.0,291500.0,0.0,1.0
5672,157476.0,1,7.0,874323.0,4.0,2,3,3606.77,31.4,12.0,2.0,76684.0,477400.0,2.0,0.0
5673,152944.0,1,6.5,1174162.0,7.0,0,3,15132.93,23.1,8.0,0.0,418589.0,798468.0,0.0,0.0
5674,359700.0,0,6.5,2329932.0,2.0,2,3,30483.22,22.7,5.0,0.0,342760.0,741818.0,0.0,0.0
5675,65538.0,1,6.5,1415025.0,5.0,0,8,12959.33,16.5,12.0,1.0,180500.0,212190.0,1.0,0.0
5676,100254.0,0,7.0,1032004.0,7.0,2,3,20124.04,20.0,4.0,0.0,354065.0,468006.0,0.0,0.0
5677,22176.0,1,7.0,1174162.0,2.0,2,3,12677.18,17.6,8.0,0.0,0.0,0.0,0.0,0.0
